annotator	line_number	vclaim_id	vclaim_date	vclaim_url	label	sentence	vclaim	stance	verdict	
ai	224	2243	on Friday, March 30th, 2018	http://politifact.com/punditfact/statements/2018/mar/30/blog-posting/donald-trump-just-ended-welfare-immigrants-s-false/	FALSE	The Raise Act switches to a meritbased system.	BREAKING Trump Just Ended Welfare For One HUGE Group For 5 Years!	discuss	unknown	
ai	224	16127	on Thursday, July 17th, 2008	http://politifact.com/truth-o-meter/statements/2008/jul/17/john-mccain/killing-the-bill-or-making-it-better/	Half-True	The Raise Act switches to a meritbased system.	Obama "voted for and even sponsored amendments that were intended to kill the (immigration overhaul) legislation."	unrelated	unknown	
ai	224	2741	on Wednesday, November 1st, 2017	http://politifact.com/truth-o-meter/statements/2017/nov/01/donald-trump/was-diversity-visa-program-schumer-beauty-donald-t/	Mostly False	The Raise Act switches to a meritbased system.	Says the diversity visa lottery program is "a Chuck Schumer beauty."	unrelated	unknown	
ai	224	14399	on Monday, September 20th, 2010	http://politifact.com/georgia/statements/2010/sep/20/GaGOP/republican/	Mostly False	The Raise Act switches to a meritbased system.	Barnes opposed the creation of the HOPE Scholarship and campaigned against Zell Miller on the issue.	unrelated	unknown	
ai	225	9842	on Wednesday, January 16th, 2013	http://politifact.com/florida/statements/2013/jan/16/marco-rubio/marco-rubio-says-only-65-percent-immigrants-come-h/	Mostly True	You come in largely based on merit.	The United States has "an immigration system where only 6.5 percent of people who come here, come here based on labor and skill."	not-claim	not-claim	
ai	225	594	on Friday, May 24th, 2019	http://politifact.com/truth-o-meter/statements/2019/may/24/donald-trump/donald-trumps-international-comparison-merit-based/	Mostly True	You come in largely based on merit.	Only 12% of legal immigrants are selected based on skill or based on merit. In countries like Canada, Australia and New Zealand, and others, that number is closer to 60, and even 70 and 75% in some cases.	not-claim	not-claim	
ai	225	2470	on Tuesday, January 30th, 2018	http://politifact.com/truth-o-meter/statements/2018/jan/31/donald-trump/donald-trump-leaves-out-facts-claim-about-visa-lot/	FALSE	You come in largely based on merit.	The immigration visa lottery "randomly hands out green cards without any regard for skill, merit, or the safety of American people."	not-claim	not-claim	
ni	229	2243	on Friday, March 30th, 2018	http://politifact.com/punditfact/statements/2018/mar/30/blog-posting/donald-trump-just-ended-welfare-immigrants-s-false/	FALSE	Our proposal prevents new immigrants from going on welfare for at least five years.	BREAKING Trump Just Ended Welfare For One HUGE Group For 5 Years!	agree	FALSE	
ai	231	2504	on Friday, January 19th, 2018	http://politifact.com/wisconsin/statements/2018/jan/19/randy-bryce/would-trump-bill-have-kept-his-grandfather-and-mel/	Half-True	Our plan favors applicants who can speak English, who can support themselves financially, and who demonstrate valuable skills that will strengthen our economy and strengthen our country.	Under "his own legislation," Donald Trump's "own family would not have been allowed into the country."	unrelated	unknown	
ai	231	9593	on Thursday, March 14th, 2013	http://politifact.com/florida/statements/2013/mar/14/marco-rubio/marco-rubio-says-3-million-jobs-unfilled-due-lack-/	Half-True	Our plan favors applicants who can speak English, who can support themselves financially, and who demonstrate valuable skills that will strengthen our economy and strengthen our country.	There are 3 million jobs available in America that are not filled because too many of our people dont have the skills for those jobs.	unrelated	unknown	
ai	231	14632	on Thursday, August 5th, 2010	http://politifact.com/truth-o-meter/statements/2010/aug/05/michael-bloomberg/bloomberg-claims-canada-allows-far-more-work-visas/	FALSE	Our plan favors applicants who can speak English, who can support themselves financially, and who demonstrate valuable skills that will strengthen our economy and strengthen our country.	Canada sets aside 36 percent of their visas for people with skills they think their country needs. We set aside 6 percent.	unrelated	unknown	
ai	231	4011	on Tuesday, November 1st, 2016	http://politifact.com/truth-o-meter/statements/2016/nov/01/priorities-usa-action/pro-clinton-pac-says-trump-wants-deport-millions-i/	Mostly True	Our plan favors applicants who can speak English, who can support themselves financially, and who demonstrate valuable skills that will strengthen our economy and strengthen our country.	Says Donald Trump wants to deport "our Dreamers."	unrelated	unknown	
ai	231	10626	on Tuesday, August 7th, 2012	http://politifact.com/truth-o-meter/statements/2012/aug/07/mitt-romney/mitt-romney-says-barack-obamas-plan-abandons-tenet/	Pants on Fire!	Our plan favors applicants who can speak English, who can support themselves financially, and who demonstrate valuable skills that will strengthen our economy and strengthen our country.	Under Obamas plan (for welfare), you wouldnt have to work and wouldnt have to train for a job. They just send you your welfare check.	unrelated	unknown	
ai	232	1897	on Tuesday, July 3rd, 2018	http://politifact.com/truth-o-meter/statements/2018/jul/03/becoming-american-initiative/did-ronald-reagan-say-immigrants-made-america-grea/	Mostly True	We believe decisions on who immigrants are in our country should be based on the best interest of America and the best interest of the American people.	Says Ronald Reagan said immigrants"brought with them courage and the values of family, work, and freedom. Let us pledge to each other that we can make America great again."	not-claim	not-claim	
ai	250	4993	on Sunday, May 8th, 2016	http://politifact.com/truth-o-meter/statements/2016/may/08/donald-trump/donald-trump-us-not-highest-taxed-nation-in-world/	FALSE	To be a prosperous nation, it is critical we lower the tax burden on our workers and businesses.	We're the highest taxed nation in the world.	unrelated	unknown	
ai	250	6782	on Thursday, January 29th, 2015	http://politifact.com/truth-o-meter/statements/2015/jan/29/john-boehner/john-boehner-says-obamacare-puts-penalty-or-tax-em/	Half-True	To be a prosperous nation, it is critical we lower the tax burden on our workers and businesses.	The Affordable Care Act "basically puts a penalty or a tax on employers for every new job they create."	unrelated	unknown	
ni	251	9422	on Thursday, April 25th, 2013	http://politifact.com/new-jersey/statements/2013/apr/25/leonard-lance/leonard-lance-claims-us-has-highest-corporate-tax-/	Mostly True	The United States has the highest tax rate on business anywhere in the world.	The United States currently has the highest corporate tax rate in the world.	discuss	unknown	special case
ni	251	10519	on Monday, August 27th, 2012	http://politifact.com/new-jersey/statements/2012/aug/27/joseph-kyrillos/us-senate-hopeful-joe-kyrillos-claims-united-state/	Mostly True	The United States has the highest tax rate on business anywhere in the world.	We've got the highest corporate tax rate in the world.	discuss	unknown	
ni	251	5837	on Tuesday, October 20th, 2015	http://politifact.com/virginia/statements/2015/oct/20/donald-trump/trump-says-us-has-highest-tax-rate-anywhere-world/	FALSE	The United States has the highest tax rate on business anywhere in the world.	We have the highest tax rate anywhere in the world.	discuss	unknown	special case; if the vclaim mentioned every cat then we.can put stance=agree. So to be on the safe side we will lower the expectation of the claims
ni	251	13137	on Friday, May 6th, 2011	http://politifact.com/truth-o-meter/statements/2011/may/06/gary-johnson/gary-johnson-says-us-has-highest-corporate-income-/	Mostly True	The United States has the highest tax rate on business anywhere in the world.	We have the highest corporate income tax in the world right now.	discuss	unknown	
ni	251	4993	on Sunday, May 8th, 2016	http://politifact.com/truth-o-meter/statements/2016/may/08/donald-trump/donald-trump-us-not-highest-taxed-nation-in-world/	FALSE	The United States has the highest tax rate on business anywhere in the world.	We're the highest taxed nation in the world.	discuss	unknown	
ni	251	7335	on Tuesday, September 9th, 2014	http://politifact.com/punditfact/statements/2014/sep/09/eric-bolling/does-us-have-highest-corporate-tax-rate-free-world/	Mostly True	The United States has the highest tax rate on business anywhere in the world.	The United States has "the highest corporate tax rate in the free world."	discuss	unknown	
ni	251	6024	on Friday, August 28th, 2015	http://politifact.com/truth-o-meter/statements/2015/aug/28/donald-trump/donald-trump-says-us-most-highly-taxed-nation-worl/	FALSE	The United States has the highest tax rate on business anywhere in the world.	Were the most highly taxed nation in the world.	discuss	unknown	
ni	251	3869	on Thursday, December 15th, 2016	http://politifact.com/wisconsin/statements/2016/dec/15/donald-trump/pledging-cuts-donald-trump-says-wisconsin-rally-us/	Mostly True	The United States has the highest tax rate on business anywhere in the world.	Americas federal business tax rate is the highest "in the world."	agree	TRUE	
ai	251	9422	on Thursday, April 25th, 2013	http://politifact.com/new-jersey/statements/2013/apr/25/leonard-lance/leonard-lance-claims-us-has-highest-corporate-tax-/	Mostly True	The United States has the highest tax rate on business anywhere in the world.	The United States currently has the highest corporate tax rate in the world.	repeated	repeated	
ai	251	10519	on Monday, August 27th, 2012	http://politifact.com/new-jersey/statements/2012/aug/27/joseph-kyrillos/us-senate-hopeful-joe-kyrillos-claims-united-state/	Mostly True	The United States has the highest tax rate on business anywhere in the world.	We've got the highest corporate tax rate in the world.	repeated	repeated	
ai	251	5837	on Tuesday, October 20th, 2015	http://politifact.com/virginia/statements/2015/oct/20/donald-trump/trump-says-us-has-highest-tax-rate-anywhere-world/	FALSE	The United States has the highest tax rate on business anywhere in the world.	We have the highest tax rate anywhere in the world.	repeated	repeated	
ai	251	15948	on Tuesday, September 30th, 2008	http://politifact.com/truth-o-meter/statements/2008/sep/30/barack-obama/obama-oversimplifies-corporate-taxes/	Half-True	The United States has the highest tax rate on business anywhere in the world.	There are so many loopholes ... our businesses pay effectively one of the lowest tax rates in the world.	disagree	unknown	date?
ai	251	13137	on Friday, May 6th, 2011	http://politifact.com/truth-o-meter/statements/2011/may/06/gary-johnson/gary-johnson-says-us-has-highest-corporate-income-/	Mostly True	The United States has the highest tax rate on business anywhere in the world.	We have the highest corporate income tax in the world right now.	repeated	repeated	
ai	251	4993	on Sunday, May 8th, 2016	http://politifact.com/truth-o-meter/statements/2016/may/08/donald-trump/donald-trump-us-not-highest-taxed-nation-in-world/	FALSE	The United States has the highest tax rate on business anywhere in the world.	We're the highest taxed nation in the world.	repeated	repeated	
ai	251	13312	on Monday, April 4th, 2011	http://politifact.com/florida/statements/2011/apr/04/marco-rubio/sen-marco-rubio-says-united-states-will-soon-have-/	Mostly True	The United States has the highest tax rate on business anywhere in the world.	Corporate taxes will soon be the highest in the industrialized world.	agree	unknown	date?
ai	251	7335	on Tuesday, September 9th, 2014	http://politifact.com/punditfact/statements/2014/sep/09/eric-bolling/does-us-have-highest-corporate-tax-rate-free-world/	Mostly True	The United States has the highest tax rate on business anywhere in the world.	The United States has "the highest corporate tax rate in the free world."	repeated	repeated	
ai	251	6024	on Friday, August 28th, 2015	http://politifact.com/truth-o-meter/statements/2015/aug/28/donald-trump/donald-trump-says-us-most-highly-taxed-nation-worl/	FALSE	The United States has the highest tax rate on business anywhere in the world.	Were the most highly taxed nation in the world.	repeated	repeated	
ai	251	13605	on Tuesday, February 15th, 2011	http://politifact.com/georgia/statements/2011/feb/15/herman-cain/obama-should-cut-corporate-tax-rate-potential-gop-/	Half-True	The United States has the highest tax rate on business anywhere in the world.	The United States is "the only developed country in the world that has not cut its corporate tax rate."	discuss	unknown	
ai	251	3869	on Thursday, December 15th, 2016	http://politifact.com/wisconsin/statements/2016/dec/15/donald-trump/pledging-cuts-donald-trump-says-wisconsin-rally-us/	Mostly True	The United States has the highest tax rate on business anywhere in the world.	Americas federal business tax rate is the highest "in the world."	repeated	repeated	
ni	256	2438	on Monday, February 5th, 2018	http://politifact.com/california/statements/2018/feb/05/phil-ting/false-claim-gop-tax-plan-nothing-more-middle-class/	FALSE	It is time to pass a tax cut for middle class families.	Trumps tax reform plan was nothing more than a middleclass tax increase.	not-claim	not-claim	
ni	259	2130	on Tuesday, May 1st, 2018	http://politifact.com/truth-o-meter/statements/2018/may/01/donald-trump/donald-trump-and-7-trillion-dollar-cost-war/	Half-True	We've spent six trillion dollars in the Middle East and the Middle East is a hundred times worse than it was 16 years ago when we started.	We have spent $7 trillion, trillion with a T, $7 trillion in the Middle East.	agree	unknown	
ni	259	4042	on Thursday, October 27th, 2016	http://politifact.com/truth-o-meter/statements/2016/oct/27/donald-trump/did-us-spend-6-trillion-middle-east-wars/	Half-True	We've spent six trillion dollars in the Middle East and the Middle East is a hundred times worse than it was 16 years ago when we started.	Weve spent $6 trillion on the wars in the Middle East.	agree	unknown	
ai	259	2130	on Tuesday, May 1st, 2018	http://politifact.com/truth-o-meter/statements/2018/may/01/donald-trump/donald-trump-and-7-trillion-dollar-cost-war/	Half-True	We've spent six trillion dollars in the Middle East and the Middle East is a hundred times worse than it was 16 years ago when we started.	We have spent $7 trillion, trillion with a T, $7 trillion in the Middle East.	repeated	repeated	
ai	259	4042	on Thursday, October 27th, 2016	http://politifact.com/truth-o-meter/statements/2016/oct/27/donald-trump/did-us-spend-6-trillion-middle-east-wars/	Half-True	We've spent six trillion dollars in the Middle East and the Middle East is a hundred times worse than it was 16 years ago when we started.	Weve spent $6 trillion on the wars in the Middle East.	repeated	repeated	
ai	259	4078	on Friday, October 21st, 2016	http://politifact.com/wisconsin/statements/2016/oct/21/russ-feingold/russ-feingold-says-us-ally-saudi-arabia-exports-ex/	Mostly True	We've spent six trillion dollars in the Middle East and the Middle East is a hundred times worse than it was 16 years ago when we started.	Says Saudi Arabia, a U.S. ally, has "paid to export throughout the world" Wahhabism  "an extreme form of Islam" that basically teaches "Americans are the devil."	unrelated	unknown	
ai	262	3469	on Tuesday, April 4th, 2017	http://politifact.com/truth-o-meter/statements/2017/apr/04/donald-trump/donald-trumps-skewed-portrayal-obamas-stimulus/	Mostly False	That's why we are pushing a $1 trillion new infrastructure investment bill.	There was a very large infrastructure bill that was approved during the Obama administration, a trillion dollars. Nobody ever saw anything being built.	unrelated	unknown	
ai	263	3908	on Tuesday, November 29th, 2016	http://politifact.com/punditfact/statements/2016/nov/29/eric-bolling/foxs-eric-bolling-exaggerates-shortcomings-stimulu/	Mostly False	We're going to fix our roads, we're going to fix our bridges, we're going to fix our highways and our schools and our airports we will create amazing monuments that inspire awe and wonder in our people.	President Obama's American Recovery and Reinvestment Act (was) a fancy name for almost a trilliondollar spending bill. The ARRA was supposed to fix our crumbling roads and bridges, but now, "we have absolutely nothing to show for it."	not-claim	not-claim	
ai	263	9396	on Wednesday, May 1st, 2013	http://politifact.com/truth-o-meter/statements/2013/may/01/barack-obama/barack-obama-says-us-has-no-airports-ranked-top-25/	Mostly True	We're going to fix our roads, we're going to fix our bridges, we're going to fix our highways and our schools and our airports we will create amazing monuments that inspire awe and wonder in our people.	Longterm federal investment in U.S. airports is urgent because "there was a recent survey of the top airports  in the world, and there was not a single U.S. airport that came in the top 25."	not-claim	not-claim	
ai	266	9396	on Wednesday, May 1st, 2013	http://politifact.com/truth-o-meter/statements/2013/may/01/barack-obama/barack-obama-says-us-has-no-airports-ranked-top-25/	Mostly True	We have airports that look like third world countries.	Longterm federal investment in U.S. airports is urgent because "there was a recent survey of the top airports  in the world, and there was not a single U.S. airport that came in the top 25."	discuss	unknown	
ai	266	15295	on Friday, February 19th, 2010	http://politifact.com/truth-o-meter/statements/2010/feb/19/john-boehner/boehner-claims-15-million-stimulus-going-alaskan-a/	TRUE	We have airports that look like third world countries.	In the stimulus, "$15 million dollars went to 'build a bigger, better airport' for the town of Ouzinkie, Alaska, population 165."	unrelated	unknown	
